Date,Open,High,Low,Close,Adj Close,Volume
2023-09-18,0.094922,0.098267,0.094204,0.096527,0.096527,16647534
2023-09-19,0.096527,0.097816,0.095487,0.097090,0.097090,14854772
2023-09-20,0.097090,0.100154,0.093974,0.100153,0.100153,31942224
2023-09-21,0.100153,0.102716,0.097109,0.097565,0.097565,105604909
2023-09-22,0.097563,0.102340,0.096599,0.101860,0.101860,25615474
2023-09-23,0.101858,0.102796,0.099736,0.100547,0.100547,15488359
2023-09-24,0.100547,0.102683,0.100185,0.101105,0.101105,15843402
2023-09-25,0.101112,0.101842,0.097520,0.097653,0.097653,22082167
2023-09-26,0.097652,0.098884,0.095059,0.095663,0.095663,17877359
2023-09-27,0.095643,0.096916,0.093982,0.095617,0.095617,22905890
2023-09-28,0.095617,0.098254,0.095494,0.097527,0.097527,20913650
2023-09-29,0.097527,0.102123,0.097303,0.101560,0.101560,23629998
2023-09-30,0.101559,0.105329,0.100949,0.103294,0.103294,19828930
2023-10-01,0.103276,0.107300,0.103015,0.106253,0.106253,20069516
2023-10-02,0.106256,0.106359,0.100525,0.101373,0.101373,22859316
2023-10-03,0.101370,0.102912,0.100456,0.101121,0.101121,17385691
2023-10-04,0.101122,0.101196,0.097567,0.099462,0.099462,30018546
2023-10-05,0.099460,0.100881,0.097846,0.100231,0.100231,21504984
2023-10-06,0.100229,0.101654,0.098305,0.100855,0.100855,21796909
2023-10-07,0.100853,0.101079,0.099769,0.099975,0.099975,18386418
2023-10-08,0.099982,0.102845,0.099489,0.101368,0.101368,29526269
2023-10-09,0.101364,0.101397,0.095369,0.096693,0.096693,35429406
2023-10-10,0.096686,0.096850,0.094839,0.095264,0.095264,27939804
2023-10-11,0.095255,0.095488,0.093426,0.095025,0.095025,24518124
2023-10-12,0.095015,0.095244,0.093570,0.093695,0.093695,19223601
2023-10-13,0.093693,0.096437,0.093672,0.095101,0.095101,18005389
2023-10-14,0.095105,0.095858,0.094647,0.095379,0.095379,16079791
2023-10-15,0.095379,0.095850,0.094423,0.094429,0.094429,21170676
2023-10-16,0.094447,0.097686,0.094176,0.094881,0.094881,37539361
2023-10-17,0.094875,0.094903,0.091453,0.091650,0.091650,29369638
2023-10-18,0.091643,0.092065,0.090012,0.090051,0.090051,28056766
2023-10-19,0.090051,0.090311,0.088120,0.089601,0.089601,27582309
2023-10-20,0.089607,0.092445,0.089251,0.091277,0.091277,38702560
2023-10-21,0.091277,0.094276,0.091229,0.094092,0.094092,37848517
2023-10-22,0.094096,0.094823,0.092451,0.094178,0.094178,30628134
2023-10-23,0.094544,0.098452,0.093367,0.098134,0.098134,55818998
2023-10-24,0.098132,0.102533,0.097217,0.100750,0.100750,72095278
2023-10-25,0.100780,0.103090,0.098695,0.100793,0.100793,41578183
2023-10-26,0.100805,0.103507,0.098585,0.101141,0.101141,47576859
2023-10-27,0.101147,0.101386,0.098499,0.099301,0.099301,33467655
2023-10-28,0.099306,0.102205,0.099264,0.101799,0.101799,25949531
2023-10-29,0.101800,0.107177,0.100617,0.106405,0.106405,34724407
2023-10-30,0.106405,0.112300,0.105412,0.112291,0.112291,57954953
2023-10-31,0.112288,0.113573,0.106823,0.109366,0.109366,51728439
2023-11-01,0.109361,0.115403,0.107095,0.114260,0.114260,49803302
2023-11-02,0.114267,0.115107,0.109137,0.111305,0.111305,52553149
2023-11-03,0.111298,0.113155,0.107383,0.111732,0.111732,43289007
2023-11-04,0.111735,0.115389,0.110336,0.114809,0.114809,40122764
2023-11-05,0.114815,0.122985,0.114663,0.121646,0.121646,71532992
2023-11-06,0.121639,0.129852,0.119436,0.129212,0.129212,58815224
2023-11-07,0.129213,0.129588,0.118955,0.123785,0.123785,56822887
2023-11-08,0.123775,0.127914,0.123088,0.127542,0.127542,40974741
2023-11-09,0.127527,0.131400,0.117302,0.123755,0.123755,84773357
2023-11-10,0.123759,0.128085,0.120675,0.128085,0.128085,56913637
2023-11-11,0.128091,0.135998,0.125208,0.133140,0.133140,71611275
2023-11-12,0.133138,0.147961,0.128924,0.145738,0.145738,97732312
2023-11-13,0.145796,0.147231,0.132764,0.133663,0.133663,75096702
2023-11-14,0.133640,0.136313,0.124682,0.129174,0.129174,63564471
2023-11-15,0.129176,0.144787,0.129008,0.142416,0.142416,69611397
2023-11-16,0.142420,0.146763,0.133562,0.135806,0.135806,74946054
2023-11-17,0.135814,0.139775,0.128863,0.135891,0.135891,54785039
2023-11-18,0.135924,0.135975,0.126975,0.134264,0.134264,41644996
2023-11-19,0.134274,0.142262,0.131177,0.141326,0.141326,42245547
2023-11-20,0.141270,0.150044,0.138360,0.141630,0.141630,80312064
2023-11-21,0.141636,0.142580,0.124429,0.124429,0.124429,78856575
2023-11-22,0.124372,0.134489,0.123856,0.132399,0.132399,49170721
2023-11-23,0.132377,0.133946,0.128624,0.130608,0.130608,38222051
2023-11-24,0.130607,0.135089,0.130519,0.133513,0.133513,40543532
2023-11-25,0.133517,0.141665,0.133151,0.140368,0.140368,46815072
2023-11-26,0.140367,0.140822,0.134498,0.136328,0.136328,56025159
2023-11-27,0.136321,0.138328,0.129511,0.131848,0.131848,50257130
2023-11-28,0.131843,0.134816,0.128967,0.133092,0.133092,78296881
2023-11-29,0.133064,0.133893,0.130543,0.133871,0.133871,126605542
2023-11-30,0.133918,0.135817,0.131638,0.133596,0.133596,121744855
2023-12-01,0.133598,0.139238,0.133221,0.139235,0.139235,156340688
2023-12-02,0.139250,0.148159,0.138931,0.148066,0.148066,161527081
2023-12-03,0.148059,0.154677,0.146994,0.151245,0.151245,120331478
2023-12-04,0.151234,0.159339,0.147579,0.152785,0.152785,170919353
2023-12-05,0.152905,0.154738,0.149914,0.153738,0.153738,75466044
2023-12-06,0.153740,0.157406,0.151546,0.152903,0.152903,80128347
2023-12-07,0.152927,0.164711,0.152927,0.164049,0.164049,103717090
2023-12-08,0.164035,0.185063,0.163109,0.184589,0.184589,148345583
2023-12-09,0.184565,0.222294,0.184069,0.200229,0.200229,327541231
2023-12-10,0.200201,0.204022,0.189962,0.201300,0.201300,119786241
2023-12-11,0.201300,0.208059,0.179174,0.202096,0.202096,176363995
2023-12-12,0.202103,0.214079,0.193772,0.198039,0.198039,161236187
2023-12-13,0.198039,0.203386,0.184844,0.200572,0.200572,121874107
2023-12-14,0.200580,0.217531,0.196948,0.215977,0.215977,143266296
2023-12-15,0.215980,0.216279,0.195401,0.195907,0.195907,95183075
2023-12-16,0.195920,0.203499,0.193868,0.198017,0.198017,70525021
2023-12-17,0.198018,0.200441,0.190049,0.190636,0.190636,61086175
2023-12-18,0.190614,0.195649,0.177980,0.195306,0.195306,81923860
2023-12-19,0.195317,0.204672,0.191501,0.192446,0.192446,77086428
2023-12-20,0.192459,0.203268,0.189627,0.197993,0.197993,78617580
2023-12-21,0.198018,0.229234,0.195180,0.223303,0.223303,156816234
2023-12-22,0.223306,0.252267,0.223306,0.240177,0.240177,334385467
2023-12-23,0.240141,0.242329,0.229159,0.235342,0.235342,117343370
2023-12-24,0.235336,0.247038,0.228144,0.231331,0.231331,131172118
2023-12-25,0.231353,0.239051,0.228219,0.238127,0.238127,87475902
2023-12-26,0.238149,0.241983,0.222883,0.234494,0.234494,114650273
2023-12-27,0.234497,0.234753,0.224048,0.229226,0.229226,84380421
2023-12-28,0.229248,0.237504,0.222388,0.234213,0.234213,112719946
2023-12-29,0.234192,0.242405,0.222138,0.226423,0.226423,117150704
2023-12-30,0.226423,0.227280,0.218989,0.221767,0.221767,58754249
2023-12-31,0.221706,0.231887,0.220447,0.222777,0.222777,57103517
2024-01-01,0.222784,0.239490,0.220488,0.238981,0.238981,60953802
2024-01-02,0.238990,0.243890,0.225222,0.226959,0.226959,97317727
2024-01-03,0.226962,0.229997,0.188791,0.204728,0.204728,149723580
2024-01-04,0.204725,0.209685,0.198770,0.207866,0.207866,70850705
2024-01-05,0.207795,0.207912,0.189956,0.196525,0.196525,71929090
2024-01-06,0.196534,0.196563,0.180464,0.189825,0.189825,54876166
2024-01-07,0.189810,0.193606,0.177281,0.178021,0.178021,50496420
2024-01-08,0.177997,0.200098,0.165674,0.195168,0.195168,153140754
2024-01-09,0.195184,0.201484,0.180164,0.185716,0.185716,113123259
2024-01-10,0.185724,0.204300,0.179782,0.199095,0.199095,93322422
2024-01-11,0.199153,0.206984,0.196394,0.202669,0.202669,96481804
2024-01-12,0.202667,0.204094,0.181927,0.186668,0.186668,78401599
2024-01-13,0.186648,0.191601,0.181422,0.189270,0.189270,48904203
2024-01-14,0.189265,0.192697,0.183383,0.183745,0.183745,42170003
2024-01-15,0.183674,0.190802,0.183674,0.188285,0.188285,42349352
2024-01-16,0.188286,0.197325,0.187612,0.195854,0.195854,63203761
2024-01-17,0.195864,0.198520,0.189098,0.190792,0.190792,48458024
2024-01-18,0.190822,0.193263,0.176902,0.178699,0.178699,52426194
2024-01-19,0.178721,0.179120,0.168024,0.172817,0.172817,59570109
2024-01-20,0.172814,0.173733,0.170067,0.171854,0.171854,41006491
2024-01-21,0.171854,0.174346,0.170053,0.170053,0.170053,34757739
2024-01-22,0.170094,0.171519,0.160109,0.161065,0.161065,51297303
2024-01-23,0.161073,0.165048,0.149174,0.159785,0.159785,58792610
2024-01-24,0.159821,0.164071,0.158116,0.163116,0.163116,35180152
2024-01-25,0.163130,0.163711,0.158657,0.160961,0.160961,29967735
2024-01-26,0.160959,0.168847,0.159897,0.166729,0.166729,42403696
2024-01-27,0.166730,0.168376,0.164329,0.167631,0.167631,27942299
2024-01-28,0.167664,0.168440,0.162341,0.163954,0.163954,33160602
2024-01-29,0.163973,0.169091,0.162970,0.168878,0.168878,36285005
2024-01-30,0.168878,0.171014,0.163916,0.164368,0.164368,37482109
2024-01-31,0.164355,0.164790,0.157781,0.159256,0.159256,36990701
2024-02-01,0.159217,0.160443,0.155106,0.158842,0.158842,29552181
2024-02-02,0.158831,0.164121,0.158463,0.160839,0.160839,30886268
2024-02-03,0.160842,0.168091,0.160842,0.165656,0.165656,35037673
2024-02-04,0.165655,0.165655,0.158707,0.158905,0.158905,24196778
2024-02-05,0.158894,0.162059,0.156405,0.159778,0.159778,24134926
2024-02-06,0.159777,0.162324,0.157838,0.162222,0.162222,25108586
2024-02-07,0.162224,0.168471,0.160585,0.168106,0.168106,30629525
2024-02-08,0.168102,0.170187,0.166474,0.168901,0.168901,33944560
2024-02-09,0.168902,0.175463,0.168624,0.174396,0.174396,47669759
2024-02-10,0.174389,0.177694,0.171328,0.175363,0.175363,35699873
2024-02-11,0.175357,0.179370,0.172479,0.179369,0.179369,36644782
2024-02-12,0.179460,0.183611,0.174334,0.183233,0.183233,64496020
2024-02-13,0.183205,0.185153,0.173516,0.177898,0.177898,55441678
2024-02-14,0.177886,0.184436,0.174952,0.183661,0.183661,45982344
2024-02-15,0.183658,0.191692,0.183195,0.187787,0.187787,59704288
2024-02-16,0.187722,0.197282,0.186797,0.194307,0.194307,63390931
2024-02-17,0.194323,0.194408,0.184055,0.190450,0.190450,39555796
2024-02-18,0.190453,0.197011,0.190074,0.196245,0.196245,38576106
2024-02-19,0.196261,0.204093,0.196161,0.203696,0.203696,59196392
2024-02-20,0.203697,0.204031,0.190236,0.196506,0.196506,66233216
2024-02-21,0.196505,0.197184,0.181980,0.188909,0.188909,51776147
2024-02-22,0.188938,0.194180,0.184500,0.188808,0.188808,41886051
2024-02-23,0.188835,0.190315,0.182508,0.185485,0.185485,44395644
2024-02-24,0.185514,0.197279,0.182056,0.197098,0.197098,48440107
2024-02-25,0.197102,0.210754,0.193998,0.207436,0.207436,95825884
2024-02-26,0.207497,0.212461,0.197096,0.211569,0.211569,74995831
2024-02-27,0.211620,0.212073,0.202777,0.208434,0.208434,76460237
2024-02-28,0.208427,0.223854,0.201184,0.211052,0.211052,143179959
2024-02-29,0.211035,0.231045,0.206355,0.211692,0.211692,138632550
2024-03-01,0.211624,0.228392,0.211624,0.228250,0.228250,88057546
2024-03-02,0.228328,0.247833,0.226387,0.247732,0.247732,145342491
2024-03-03,0.247778,0.257089,0.229288,0.250821,0.250821,172680535
2024-03-04,0.250866,0.264729,0.243018,0.250839,0.250839,200373614
2024-03-05,0.250839,0.258494,0.203216,0.231586,0.231586,315051946
2024-03-06,0.231583,0.259207,0.221156,0.259207,0.259207,174093469
2024-03-07,0.259207,0.284588,0.259042,0.280696,0.280696,325994800
2024-03-08,0.280692,0.280868,0.259127,0.271756,0.271756,147210946
2024-03-09,0.271756,0.277473,0.266619,0.269598,0.269598,99213907
2024-03-10,0.269598,0.273779,0.256247,0.262832,0.262832,98532015
2024-03-11,0.262835,0.300730,0.252387,0.291750,0.291750,352837336
2024-03-12,0.291750,0.318896,0.276223,0.316963,0.316963,284253523
2024-03-13,0.316963,0.329000,0.305630,0.318879,0.318879,238580604
2024-03-14,0.318882,0.320318,0.293697,0.311766,0.311766,193379725
2024-03-15,0.311766,0.320579,0.274414,0.298564,0.298564,249793643
2024-03-16,0.298564,0.310346,0.261330,0.267156,0.267156,164587243
2024-03-17,0.267156,0.280648,0.253087,0.275427,0.275427,128463665
2024-03-18,0.275425,0.275456,0.246270,0.251715,0.251715,123273772
2024-03-19,0.251715,0.252654,0.219314,0.230169,0.230169,170228493
2024-03-20,0.230169,0.252176,0.219302,0.250512,0.250512,114745691
2024-03-21,0.250512,0.255705,0.242522,0.248546,0.248546,91301325
2024-03-22,0.248545,0.254415,0.234601,0.240446,0.240446,73062265
2024-03-23,0.240446,0.255606,0.237688,0.248443,0.248443,53626465
2024-03-24,0.248443,0.258260,0.247893,0.256103,0.256103,59524402
2024-03-25,0.256100,0.273142,0.253388,0.268201,0.268201,90614575
2024-03-26,0.268201,0.285795,0.267584,0.280121,0.280121,113409705
2024-03-27,0.280121,0.289751,0.266484,0.270657,0.270657,128153319
2024-03-28,0.270657,0.275260,0.262510,0.272634,0.272634,77855373
2024-03-29,0.272638,0.282775,0.264706,0.268480,0.268480,98156113
2024-03-30,0.268480,0.270918,0.259205,0.260236,0.260236,59093018
2024-03-31,0.260236,0.267967,0.259758,0.267922,0.267922,43764486
2024-04-01,0.267922,0.269777,0.245658,0.251690,0.251690,87047790
2024-04-02,0.251687,0.251691,0.230655,0.234102,0.234102,89597167
2024-04-03,0.234102,0.243885,0.227012,0.232557,0.232557,64861546
2024-04-04,0.232557,0.241605,0.225738,0.237161,0.237161,63927842
2024-04-05,0.237161,0.237929,0.222009,0.229768,0.229768,65427151
2024-04-06,0.229768,0.235786,0.228430,0.233884,0.233884,29024108
2024-04-07,0.233884,0.237259,0.232439,0.235433,0.235433,35572315
2024-04-08,0.235433,0.247352,0.230920,0.245496,0.245496,55234800
2024-04-09,0.245496,0.246009,0.230957,0.231800,0.231800,56425210
2024-04-10,0.231806,0.232813,0.219923,0.230523,0.230523,61780036
2024-04-11,0.230523,0.234433,0.226901,0.227998,0.227998,46521040
2024-04-12,0.227990,0.231894,0.217167,0.217167,0.217167,44359096
